,time,open,high,low,close,bid,ask,action,P/L,Total profit
3734,2022-02-25 01:30:00,0.71635,0.7166,0.71599,0.71618,0.71635,0.71637,hold,0.0006799999999999919,-0.03133000000000042
3735,2022-02-25 01:45:00,0.71619,0.71632,0.71596,0.71601,0.71619,0.71621,hold,0.0005099999999999884,-0.03133000000000042
3736,2022-02-25 02:00:00,0.71602,0.71656,0.71599,0.71624,0.71602,0.71602,hold,0.0007399999999999409,-0.03133000000000042
3737,2022-02-25 02:15:00,0.71624,0.71768,0.71605,0.7176,0.71624,0.71624,sell,0.002,-0.029330000000000418
3738,2022-02-25 02:30:00,0.71761,0.71791,0.71711,0.71718,0.71761,0.71761,hold,0,-0.029330000000000418
3739,2022-02-25 02:45:00,0.71718,0.71726,0.7141,0.71562,0.71718,0.71719,hold,0,-0.029330000000000418
3740,2022-02-25 03:00:00,0.71562,0.71605,0.7153,0.71594,0.71562,0.71563,hold,0,-0.029330000000000418
3741,2022-02-25 03:15:00,0.71594,0.71658,0.71572,0.71636,0.71594,0.71594,hold,0,-0.029330000000000418
3742,2022-02-25 03:30:00,0.71637,0.71682,0.71576,0.71611,0.71637,0.71638,short,0,-0.029330000000000418
3743,2022-02-25 03:45:00,0.71611,0.71731,0.71597,0.71727,0.71611,0.71613,short_buy,-0.001,-0.03033000000000042
3744,2022-02-25 04:00:00,0.71726,0.71731,0.71677,0.717,0.71726,0.71726,buy,0,-0.03033000000000042
3745,2022-02-25 04:15:00,0.717,0.71749,0.71663,0.71749,0.717,0.71701,hold,0.00028999999999999046,-0.03033000000000042
3746,2022-02-25 04:30:00,0.71748,0.71757,0.71685,0.71698,0.71748,0.71749,hold,-0.00022000000000002,-0.03033000000000042
3747,2022-02-25 04:45:00,0.71699,0.71764,0.71691,0.71745,0.71699,0.71699,hold,0.0002500000000000615,-0.03033000000000042
3748,2022-02-25 05:00:00,0.71743,0.71744,0.71708,0.71715,0.71743,0.71746,hold,-5.000000000001653e-05,-0.03033000000000042
3749,2022-02-25 05:15:00,0.71715,0.71795,0.71711,0.71777,0.71715,0.71715,hold,0.0005700000000000484,-0.03033000000000042
3750,2022-02-25 05:30:00,0.71777,0.71793,0.71736,0.71777,0.71777,0.71778,hold,0.0005700000000000484,-0.03033000000000042
3751,2022-02-25 05:45:00,0.71777,0.71851,0.71766,0.71851,0.71777,0.7178,hold,0.0013100000000000112,-0.03033000000000042
3752,2022-02-25 06:00:00,0.71851,0.71883,0.71826,0.71861,0.71851,0.71853,hold,0.0014100000000000002,-0.03033000000000042
3753,2022-02-25 06:15:00,0.71861,0.71963,0.71827,0.71963,0.71861,0.71861,sell,0.002,-0.028330000000000417
3754,2022-02-25 06:30:00,0.71961,0.71973,0.71896,0.71907,0.71961,0.71962,hold,0,-0.028330000000000417
3755,2022-02-25 06:45:00,0.71908,0.71996,0.71877,0.71992,0.71908,0.71909,hold,0,-0.028330000000000417
3756,2022-02-25 07:00:00,0.71989,0.72039,0.71937,0.71967,0.71989,0.7199,hold,0,-0.028330000000000417
3757,2022-02-25 07:15:00,0.71967,0.71982,0.71932,0.71946,0.71967,0.71968,hold,0,-0.028330000000000417
3758,2022-02-25 07:30:00,0.71947,0.71972,0.71936,0.71971,0.71947,0.71947,hold,0,-0.028330000000000417
3759,2022-02-25 07:45:00,0.7197,0.71987,0.71952,0.71986,0.7197,0.71971,hold,0,-0.028330000000000417
3760,2022-02-25 08:00:00,0.71988,0.71992,0.71924,0.71933,0.71988,0.71988,hold,0,-0.028330000000000417
3761,2022-02-25 08:15:00,0.71934,0.72008,0.71934,0.72007,0.71934,0.71934,hold,0,-0.028330000000000417
3762,2022-02-25 08:30:00,0.72007,0.72031,0.71964,0.71972,0.72007,0.72009,hold,0,-0.028330000000000417
3763,2022-02-25 08:45:00,0.71971,0.71994,0.71939,0.71994,0.71971,0.71971,hold,0,-0.028330000000000417
3764,2022-02-25 09:00:00,0.71993,0.72042,0.71952,0.72023,0.71993,0.71994,hold,0,-0.028330000000000417
3765,2022-02-25 09:15:00,0.72023,0.72114,0.71988,0.72096,0.72023,0.72023,hold,0,-0.028330000000000417
3766,2022-02-25 09:30:00,0.72094,0.72098,0.72046,0.72064,0.72094,0.72094,hold,0,-0.028330000000000417
3767,2022-02-25 09:45:00,0.72065,0.72093,0.72035,0.7207,0.72065,0.72066,hold,0,-0.028330000000000417
3768,2022-02-25 10:00:00,0.72072,0.72082,0.71916,0.71937,0.72072,0.72072,hold,0,-0.028330000000000417
3769,2022-02-25 10:15:00,0.71936,0.71948,0.71868,0.71919,0.71936,0.71937,hold,0,-0.028330000000000417
3770,2022-02-25 10:30:00,0.71922,0.71966,0.7189,0.71909,0.71922,0.71922,hold,0,-0.028330000000000417
3771,2022-02-25 10:45:00,0.71907,0.71932,0.71862,0.71903,0.71907,0.71909,hold,0,-0.028330000000000417
3772,2022-02-25 11:00:00,0.71903,0.71933,0.71841,0.7188,0.71903,0.71904,short,0,-0.028330000000000417
3773,2022-02-25 11:15:00,0.71881,0.7194,0.71877,0.71924,0.71881,0.71882,hold,-0.0006399999999999959,-0.028330000000000417
3774,2022-02-25 11:30:00,0.71925,0.71995,0.71917,0.7199,0.71925,0.71926,short_buy,-0.001,-0.029330000000000418
3775,2022-02-25 11:45:00,0.7199,0.72023,0.71978,0.71994,0.7199,0.7199,buy,0,-0.029330000000000418
3776,2022-02-25 12:00:00,0.71996,0.72026,0.71961,0.71995,0.71996,0.71997,hold,-0.00019000000000004552,-0.029330000000000418
3777,2022-02-25 12:15:00,0.71995,0.72028,0.71927,0.71971,0.71995,0.71997,hold,-0.00043000000000006347,-0.029330000000000418
3778,2022-02-25 12:30:00,0.71971,0.71998,0.71943,0.71994,0.71971,0.71972,hold,-0.0002,-0.029330000000000418
3779,2022-02-25 12:45:00,0.71995,0.72009,0.71967,0.72008,0.71995,0.71996,hold,-5.999999999997102e-05,-0.029330000000000418
3780,2022-02-25 13:00:00,0.72007,0.72016,0.71891,0.71897,0.72007,0.72009,sell,-0.001,-0.03033000000000042
3781,2022-02-25 13:15:00,0.719,0.71945,0.71873,0.71931,0.719,0.719,short,0,-0.03033000000000042
3782,2022-02-25 13:30:00,0.71931,0.72001,0.71909,0.71976,0.71931,0.71933,hold,-0.0006499999999999504,-0.03033000000000042
3783,2022-02-25 13:45:00,0.71976,0.72016,0.71975,0.72009,0.71976,0.71977,hold,-0.000980000000000003,-0.03033000000000042
3784,2022-02-25 14:00:00,0.7201,0.72076,0.72007,0.72073,0.7201,0.72011,short_buy,-0.001,-0.03133000000000042
3785,2022-02-25 14:15:00,0.72072,0.72082,0.72017,0.72018,0.72072,0.72073,buy,0,-0.03133000000000042
3786,2022-02-25 14:30:00,0.72018,0.72047,0.71981,0.72008,0.72018,0.72019,hold,-0.00029999999999998897,-0.03133000000000042
3787,2022-02-25 14:45:00,0.72008,0.72214,0.71981,0.72145,0.72008,0.7201,hold,0.0010699999999999933,-0.03133000000000042
3788,2022-02-25 15:00:00,0.72145,0.72206,0.72117,0.7217,0.72145,0.72147,hold,0.0013199999999999657,-0.03133000000000042
3789,2022-02-25 15:15:00,0.72171,0.72238,0.72148,0.72214,0.72171,0.72171,hold,0.0017599999999999617,-0.03133000000000042
3790,2022-02-25 15:30:00,0.72213,0.72273,0.72184,0.72241,0.72213,0.72218,sell,0.002,-0.029330000000000418
3791,2022-02-25 15:45:00,0.72239,0.7233,0.72194,0.72297,0.72239,0.72239,hold,0,-0.029330000000000418
3792,2022-02-25 16:00:00,0.72296,0.72378,0.72226,0.72246,0.72296,0.72297,hold,0,-0.029330000000000418
3793,2022-02-25 16:15:00,0.72246,0.72321,0.72218,0.72265,0.72246,0.72246,hold,0,-0.029330000000000418
3794,2022-02-25 16:30:00,0.72266,0.72326,0.72219,0.72227,0.72266,0.72266,hold,0,-0.029330000000000418
3795,2022-02-25 16:45:00,0.72226,0.72323,0.72121,0.72126,0.72226,0.72229,hold,0,-0.029330000000000418
3796,2022-02-25 17:00:00,0.72128,0.72233,0.72101,0.72207,0.72128,0.7213,hold,0,-0.029330000000000418
3797,2022-02-25 17:15:00,0.72206,0.72309,0.72162,0.72297,0.72206,0.72208,hold,0,-0.029330000000000418
3798,2022-02-25 17:30:00,0.72298,0.72329,0.72211,0.72303,0.72298,0.72299,hold,0,-0.029330000000000418
3799,2022-02-25 17:45:00,0.72302,0.72322,0.72241,0.72244,0.72302,0.72302,hold,0,-0.029330000000000418
3800,2022-02-25 18:00:00,0.72243,0.72306,0.72207,0.72276,0.72243,0.72245,hold,0,-0.029330000000000418
3801,2022-02-25 18:15:00,0.72276,0.72349,0.72235,0.72242,0.72276,0.72277,hold,0,-0.029330000000000418
3802,2022-02-25 18:30:00,0.72244,0.72252,0.72134,0.72166,0.72244,0.72245,hold,0,-0.029330000000000418
3803,2022-02-25 18:45:00,0.72167,0.72202,0.72155,0.72168,0.72167,0.72167,hold,0,-0.029330000000000418
3804,2022-02-25 19:00:00,0.72169,0.72194,0.72132,0.72141,0.72169,0.72169,hold,0,-0.029330000000000418
3805,2022-02-25 19:15:00,0.72141,0.72163,0.72119,0.72139,0.72141,0.72141,hold,0,-0.029330000000000418
3806,2022-02-25 19:30:00,0.72139,0.72151,0.72077,0.72086,0.72139,0.72141,short,0,-0.029330000000000418
3807,2022-02-25 19:45:00,0.72086,0.7211,0.7207,0.72102,0.72086,0.72089,hold,-0.000360000000000049,-0.029330000000000418
3808,2022-02-25 20:00:00,0.72102,0.72148,0.72102,0.72136,0.72102,0.72102,hold,-0.0007000000000000559,-0.029330000000000418
3809,2022-02-25 20:15:00,0.72136,0.72203,0.72125,0.72197,0.72136,0.72136,short_buy,-0.001,-0.03033000000000042
3810,2022-02-25 20:30:00,0.72197,0.72226,0.7217,0.72221,0.72197,0.72198,hold,0,-0.03033000000000042
3811,2022-02-25 20:45:00,0.72221,0.72227,0.72147,0.72172,0.72221,0.72222,buy,0,-0.03033000000000042
3812,2022-02-25 21:00:00,0.72173,0.72198,0.72146,0.7219,0.72173,0.72173,hold,-2.0000000000042038e-05,-0.03033000000000042
3813,2022-02-25 21:15:00,0.72191,0.72232,0.72183,0.72222,0.72191,0.72192,hold,0.00029999999999994495,-0.03033000000000042
3814,2022-02-25 21:30:00,0.72223,0.72254,0.72188,0.72212,0.72223,0.72224,hold,0.00019999999999995594,-0.03033000000000042
3815,2022-02-25 21:45:00,0.72213,0.72325,0.722,0.72325,0.72213,0.72213,hold,0.0013299999999999202,-0.03033000000000042
3816,2022-02-25 22:00:00,0.72324,0.72324,0.7228,0.72305,0.72324,0.72326,hold,0.0011299999999999422,-0.03033000000000042
3817,2022-02-25 22:15:00,0.72305,0.72337,0.72297,0.72298,0.72305,0.72307,hold,0.0010599999999999278,-0.03033000000000042
3818,2022-02-25 22:30:00,0.72299,0.72347,0.72296,0.72324,0.72299,0.72299,hold,0.0013199999999999657,-0.03033000000000042
3819,2022-02-25 22:45:00,0.72324,0.72337,0.72286,0.72312,0.72324,0.72325,hold,0.0011999999999999567,-0.03033000000000042
3820,2022-02-25 23:00:00,0.72311,0.72355,0.72305,0.72333,0.72311,0.72311,hold,0.0014100000000000002,-0.03033000000000042
3821,2022-02-25 23:15:00,0.72333,0.7236,0.72305,0.7236,0.72333,0.72335,hold,0.0016799999999999927,-0.03033000000000042
3822,2022-02-25 23:30:00,0.72359,0.7236,0.72322,0.72335,0.72359,0.72362,hold,0.0014300000000000202,-0.03033000000000042
3823,2022-02-25 23:45:00,0.72336,0.72339,0.72258,0.7227,0.72336,0.72338,hold,0.0007799999999999809,-0.03033000000000042
3824,2022-02-28 00:00:00,0.71589,0.71858,0.71587,0.71834,0.71589,0.71621,sell,-0.001,-0.03133000000000042
3825,2022-02-28 00:15:00,0.71833,0.71893,0.71831,0.71849,0.71833,0.71899,short,0,-0.03133000000000042
3826,2022-02-28 00:30:00,0.71848,0.71848,0.71731,0.71782,0.71848,0.71881,hold,0.00046999999999994843,-0.03133000000000042
3827,2022-02-28 00:45:00,0.71779,0.71798,0.71721,0.71783,0.71779,0.71812,hold,0.00045999999999999394,-0.03133000000000042
3828,2022-02-28 01:00:00,0.71788,0.71861,0.71695,0.71752,0.71788,0.7182,hold,0.0007699999999999154,-0.03133000000000042
3829,2022-02-28 01:15:00,0.71752,0.71878,0.71752,0.71818,0.71752,0.7176,hold,0.00010999999999992144,-0.03133000000000042
3830,2022-02-28 01:30:00,0.71818,0.71884,0.71788,0.71833,0.71818,0.71821,hold,-4.000000000006204e-05,-0.03133000000000042
3831,2022-02-28 01:45:00,0.71834,0.71872,0.71815,0.71853,0.71834,0.71837,hold,-0.00024000000000004,-0.03133000000000042
3832,2022-02-28 02:00:00,0.71852,0.7189,0.71773,0.71858,0.71852,0.71855,hold,-0.0002900000000000345,-0.03133000000000042
3833,2022-02-28 02:15:00,0.71858,0.71862,0.71784,0.71811,0.71858,0.7186,hold,0.00017999999999993593,-0.03133000000000042
3834,2022-02-28 02:30:00,0.71812,0.71874,0.71812,0.71846,0.71812,0.71819,hold,-0.00017000000000002552,-0.03133000000000042
3835,2022-02-28 02:45:00,0.71845,0.71906,0.71809,0.71827,0.71845,0.71846,hold,1.9999999999997965e-05,-0.03133000000000042
3836,2022-02-28 03:00:00,0.71825,0.71925,0.71812,0.7192,0.71825,0.71827,hold,-0.0009099999999999884,-0.03133000000000042
3837,2022-02-28 03:15:00,0.71917,0.7194,0.71869,0.71888,0.71917,0.71917,hold,-0.0005900000000000014,-0.03133000000000042
3838,2022-02-28 03:30:00,0.71888,0.71888,0.71767,0.71799,0.71888,0.71889,hold,0.00029999999999994495,-0.03133000000000042
3839,2022-02-28 03:45:00,0.71799,0.71855,0.71771,0.71814,0.71799,0.71801,hold,0.00014999999999996144,-0.03133000000000042
3840,2022-02-28 04:00:00,0.71814,0.71851,0.71795,0.71806,0.71814,0.71816,hold,0.00022999999999993043,-0.03133000000000042
3841,2022-02-28 04:15:00,0.71807,0.71835,0.71784,0.71813,0.71807,0.71809,hold,0.00015999999999991593,-0.03133000000000042
3842,2022-02-28 04:30:00,0.71815,0.71832,0.71713,0.71726,0.71815,0.71817,hold,0.0010299999999999533,-0.03133000000000042
3843,2022-02-28 04:45:00,0.71727,0.71745,0.71678,0.71734,0.71727,0.7173,hold,0.0009499999999999844,-0.03133000000000042
3844,2022-02-28 05:00:00,0.71733,0.71772,0.71687,0.71712,0.71733,0.71734,hold,0.0011699999999999823,-0.03133000000000042
3845,2022-02-28 05:15:00,0.71712,0.71773,0.71711,0.7175,0.71712,0.71713,hold,0.0007899999999999354,-0.03133000000000042
3846,2022-02-28 05:30:00,0.71751,0.71801,0.7175,0.71793,0.71751,0.71752,hold,0.00036000000000000496,-0.03133000000000042
3847,2022-02-28 05:45:00,0.71793,0.71794,0.71743,0.71753,0.71793,0.71794,hold,0.0007599999999999609,-0.03133000000000042
3848,2022-02-28 06:00:00,0.71753,0.71834,0.71752,0.71777,0.71753,0.71753,hold,0.0005199999999999429,-0.03133000000000042
3849,2022-02-28 06:15:00,0.71778,0.71806,0.71778,0.71803,0.71778,0.71781,hold,0.00026000000000001597,-0.03133000000000042
3850,2022-02-28 06:30:00,0.71803,0.71815,0.71783,0.71793,0.71803,0.71805,hold,0.00036000000000000496,-0.03133000000000042
3851,2022-02-28 06:45:00,0.71791,0.71808,0.71751,0.71805,0.71791,0.71791,hold,0.00023999999999999594,-0.03133000000000042
3852,2022-02-28 07:00:00,0.71804,0.71836,0.71801,0.71828,0.71804,0.71805,hold,9.999999999932453e-06,-0.03133000000000042
3853,2022-02-28 07:15:00,0.7183,0.71855,0.71781,0.71795,0.7183,0.71831,hold,0.00033999999999998495,-0.03133000000000042
3854,2022-02-28 07:30:00,0.71793,0.71817,0.71759,0.71772,0.71793,0.71793,hold,0.0005699999999999374,-0.03133000000000042
3855,2022-02-28 07:45:00,0.71772,0.71853,0.71772,0.71826,0.71772,0.71773,hold,2.9999999999952455e-05,-0.03133000000000042
3856,2022-02-28 08:00:00,0.71824,0.71904,0.7182,0.71904,0.71824,0.71825,hold,-0.0007500000000000504,-0.03133000000000042
3857,2022-02-28 08:15:00,0.71904,0.71936,0.71852,0.71918,0.71904,0.71904,hold,-0.0008900000000000794,-0.03133000000000042
3858,2022-02-28 08:30:00,0.71918,0.71941,0.71879,0.71918,0.71918,0.71919,hold,-0.0008900000000000794,-0.03133000000000042
3859,2022-02-28 08:45:00,0.71918,0.71918,0.7186,0.71868,0.71918,0.71919,hold,-0.00039000000000002347,-0.03133000000000042
3860,2022-02-28 09:00:00,0.71868,0.71946,0.71859,0.71919,0.71868,0.71868,hold,-0.0009000000000000339,-0.03133000000000042
3861,2022-02-28 09:15:00,0.71919,0.71994,0.71908,0.71967,0.71919,0.71921,short_buy,-0.001,-0.03233000000000042
3862,2022-02-28 09:30:00,0.71966,0.72042,0.71946,0.72038,0.71966,0.71967,hold,0,-0.03233000000000042
3863,2022-02-28 09:45:00,0.72038,0.72059,0.71991,0.72031,0.72038,0.72038,hold,0,-0.03233000000000042
3864,2022-02-28 10:00:00,0.72032,0.72057,0.7196,0.71965,0.72032,0.72034,hold,0,-0.03233000000000042
3865,2022-02-28 10:15:00,0.71966,0.72003,0.71945,0.71997,0.71966,0.71967,hold,0,-0.03233000000000042
3866,2022-02-28 10:30:00,0.71997,0.72025,0.7191,0.71916,0.71997,0.71998,hold,0,-0.03233000000000042
3867,2022-02-28 10:45:00,0.71918,0.71994,0.71885,0.71972,0.71918,0.71918,hold,0,-0.03233000000000042
3868,2022-02-28 11:00:00,0.71972,0.7205,0.71932,0.72026,0.71972,0.71972,hold,0,-0.03233000000000042
3869,2022-02-28 11:15:00,0.72028,0.72028,0.71941,0.71962,0.72028,0.72028,hold,0,-0.03233000000000042
3870,2022-02-28 11:30:00,0.71962,0.72037,0.7196,0.72011,0.71962,0.71962,hold,0,-0.03233000000000042
3871,2022-02-28 11:45:00,0.7201,0.72026,0.71983,0.72002,0.7201,0.72012,hold,0,-0.03233000000000042
3872,2022-02-28 12:00:00,0.72002,0.72052,0.71996,0.72049,0.72002,0.72004,hold,0,-0.03233000000000042
3873,2022-02-28 12:15:00,0.72049,0.72073,0.72012,0.72056,0.72049,0.7205,hold,0,-0.03233000000000042
3874,2022-02-28 12:30:00,0.72054,0.72124,0.72028,0.72115,0.72054,0.72054,hold,0,-0.03233000000000042
3875,2022-02-28 12:45:00,0.72115,0.7221,0.72094,0.72205,0.72115,0.72115,hold,0,-0.03233000000000042
3876,2022-02-28 13:00:00,0.72204,0.7221,0.72142,0.72184,0.72204,0.72205,hold,0,-0.03233000000000042
3877,2022-02-28 13:15:00,0.72185,0.72214,0.72178,0.72204,0.72185,0.72186,hold,0,-0.03233000000000042
3878,2022-02-28 13:30:00,0.72205,0.72218,0.7216,0.72172,0.72205,0.72205,hold,0,-0.03233000000000042
3879,2022-02-28 13:45:00,0.72174,0.72206,0.72098,0.72153,0.72174,0.72174,hold,0,-0.03233000000000042
3880,2022-02-28 14:00:00,0.72151,0.72178,0.72138,0.72174,0.72151,0.72151,hold,0,-0.03233000000000042
3881,2022-02-28 14:15:00,0.72175,0.72249,0.72161,0.72225,0.72175,0.72176,hold,0,-0.03233000000000042
3882,2022-02-28 14:30:00,0.72226,0.72244,0.72187,0.72233,0.72226,0.72226,hold,0,-0.03233000000000042
3883,2022-02-28 14:45:00,0.72233,0.72267,0.72203,0.72216,0.72233,0.72233,hold,0,-0.03233000000000042
3884,2022-02-28 15:00:00,0.72214,0.72252,0.72182,0.72216,0.72214,0.72214,hold,0,-0.03233000000000042
3885,2022-02-28 15:15:00,0.72217,0.72248,0.72162,0.72192,0.72217,0.72217,hold,0,-0.03233000000000042
3886,2022-02-28 15:30:00,0.72192,0.72304,0.72191,0.72302,0.72192,0.72192,hold,0,-0.03233000000000042
3887,2022-02-28 15:45:00,0.72302,0.72317,0.72265,0.72317,0.72302,0.72302,hold,0,-0.03233000000000042
3888,2022-02-28 16:00:00,0.72317,0.72348,0.72294,0.72339,0.72317,0.72318,hold,0,-0.03233000000000042
3889,2022-02-28 16:15:00,0.72338,0.72376,0.72306,0.7231,0.72338,0.72338,hold,0,-0.03233000000000042
3890,2022-02-28 16:30:00,0.72309,0.72455,0.72293,0.72421,0.72309,0.72309,hold,0,-0.03233000000000042
3891,2022-02-28 16:45:00,0.72422,0.72452,0.72386,0.72386,0.72422,0.72422,hold,0,-0.03233000000000042
3892,2022-02-28 17:00:00,0.72386,0.72445,0.72355,0.72412,0.72386,0.72387,hold,0,-0.03233000000000042
3893,2022-02-28 17:15:00,0.72409,0.72525,0.72404,0.7244,0.72409,0.72409,hold,0,-0.03233000000000042
3894,2022-02-28 17:30:00,0.72438,0.72496,0.72362,0.72428,0.72438,0.7244,hold,0,-0.03233000000000042
3895,2022-02-28 17:45:00,0.72429,0.72573,0.72412,0.72569,0.72429,0.72429,hold,0,-0.03233000000000042
3896,2022-02-28 18:00:00,0.72568,0.72593,0.72445,0.72504,0.72568,0.72568,hold,0,-0.03233000000000042
3897,2022-02-28 18:15:00,0.72504,0.72594,0.72468,0.72585,0.72504,0.72504,hold,0,-0.03233000000000042
3898,2022-02-28 18:30:00,0.72587,0.72638,0.72548,0.72562,0.72587,0.72588,hold,0,-0.03233000000000042
3899,2022-02-28 18:45:00,0.72562,0.72616,0.72501,0.72606,0.72562,0.72562,hold,0,-0.03233000000000042
3900,2022-02-28 19:00:00,0.72605,0.72644,0.7258,0.72585,0.72605,0.72607,hold,0,-0.03233000000000042
3901,2022-02-28 19:15:00,0.72584,0.726,0.72495,0.72502,0.72584,0.72585,hold,0,-0.03233000000000042
3902,2022-02-28 19:30:00,0.72501,0.72506,0.7248,0.7249,0.72501,0.72502,hold,0,-0.03233000000000042
3903,2022-02-28 19:45:00,0.7249,0.72541,0.72488,0.72518,0.7249,0.7249,hold,0,-0.03233000000000042
3904,2022-02-28 20:00:00,0.72518,0.72568,0.72518,0.72556,0.72518,0.72519,hold,0,-0.03233000000000042
3905,2022-02-28 20:15:00,0.72558,0.72558,0.72498,0.72514,0.72558,0.72558,hold,0,-0.03233000000000042
3906,2022-02-28 20:30:00,0.72517,0.72541,0.72505,0.72534,0.72517,0.72517,hold,0,-0.03233000000000042
3907,2022-02-28 20:45:00,0.72534,0.72573,0.7252,0.72571,0.72534,0.72535,hold,0,-0.03233000000000042
3908,2022-02-28 21:00:00,0.7257,0.7257,0.72442,0.72462,0.7257,0.7257,hold,0,-0.03233000000000042
3909,2022-02-28 21:15:00,0.7246,0.72503,0.7244,0.72499,0.7246,0.7246,hold,0,-0.03233000000000042
3910,2022-02-28 21:30:00,0.72499,0.72556,0.72488,0.72555,0.72499,0.72501,hold,0,-0.03233000000000042
3911,2022-02-28 21:45:00,0.72556,0.72646,0.72552,0.72634,0.72556,0.72556,hold,0,-0.03233000000000042
3912,2022-02-28 22:00:00,0.72637,0.7264,0.72573,0.72578,0.72637,0.72637,hold,0,-0.03233000000000042
3913,2022-02-28 22:15:00,0.7258,0.72627,0.72556,0.72597,0.7258,0.7258,hold,0,-0.03233000000000042
3914,2022-02-28 22:30:00,0.72597,0.72622,0.72564,0.72616,0.72597,0.72598,hold,0,-0.03233000000000042
3915,2022-02-28 22:45:00,0.72616,0.72647,0.72609,0.72609,0.72616,0.72616,hold,0,-0.03233000000000042
3916,2022-02-28 23:00:00,0.72611,0.72649,0.72609,0.72646,0.72611,0.72611,hold,0,-0.03233000000000042
3917,2022-02-28 23:15:00,0.72645,0.72656,0.72599,0.72605,0.72645,0.72645,hold,0,-0.03233000000000042
3918,2022-02-28 23:30:00,0.72604,0.72644,0.72603,0.72644,0.72604,0.72606,hold,0,-0.03233000000000042
3919,2022-02-28 23:45:00,0.72644,0.72654,0.72629,0.72631,0.72644,0.72645,hold,0,-0.03233000000000042
3920,2022-03-01 00:00:00,0.72609,0.72623,0.72591,0.72596,0.72609,0.72628,hold,0,-0.03233000000000042
3921,2022-03-01 00:15:00,0.72593,0.7262,0.72592,0.72616,0.72593,0.7263,hold,0,-0.03233000000000042
3922,2022-03-01 00:30:00,0.72614,0.72626,0.7261,0.72616,0.72614,0.72632,hold,0,-0.03233000000000042
3923,2022-03-01 00:45:00,0.72616,0.72618,0.72594,0.72596,0.72616,0.72626,hold,0,-0.03233000000000042
3924,2022-03-01 01:00:00,0.72596,0.72639,0.72585,0.72599,0.72596,0.72605,hold,0,-0.03233000000000042
3925,2022-03-01 01:15:00,0.726,0.72672,0.72599,0.72671,0.726,0.72603,hold,0,-0.03233000000000042
3926,2022-03-01 01:30:00,0.72665,0.72676,0.7265,0.72653,0.72665,0.7267,hold,0,-0.03233000000000042
3927,2022-03-01 01:45:00,0.72653,0.72653,0.72581,0.72588,0.72653,0.72654,hold,0,-0.03233000000000042
3928,2022-03-01 02:00:00,0.72588,0.72604,0.72575,0.72577,0.72588,0.72588,hold,0,-0.03233000000000042
3929,2022-03-01 02:15:00,0.72577,0.72614,0.72557,0.72579,0.72577,0.72577,hold,0,-0.03233000000000042
3930,2022-03-01 02:30:00,0.72579,0.72599,0.72559,0.72576,0.72579,0.72579,hold,0,-0.03233000000000042
3931,2022-03-01 02:45:00,0.72576,0.72576,0.7253,0.72537,0.72576,0.72576,short,0,-0.03233000000000042
3932,2022-03-01 03:00:00,0.72537,0.72573,0.72526,0.72567,0.72537,0.72538,hold,-0.000500000000000078,-0.03233000000000042
3933,2022-03-01 03:15:00,0.72566,0.72642,0.72553,0.7264,0.72566,0.72567,short_buy,-0.001,-0.03333000000000042
3934,2022-03-01 03:30:00,0.7264,0.72663,0.72594,0.72611,0.7264,0.72643,hold,0,-0.03333000000000042
3935,2022-03-01 03:45:00,0.72611,0.72628,0.72592,0.72602,0.72611,0.72614,hold,0,-0.03333000000000042
3936,2022-03-01 04:00:00,0.72602,0.72625,0.72577,0.72583,0.72602,0.72602,buy,0,-0.03333000000000042
3937,2022-03-01 04:15:00,0.72581,0.72638,0.72578,0.72632,0.72581,0.72582,hold,0.00028999999999999046,-0.03333000000000042
3938,2022-03-01 04:30:00,0.72633,0.72658,0.72629,0.72649,0.72633,0.72633,hold,0.00045999999999999394,-0.03333000000000042
3939,2022-03-01 04:45:00,0.72649,0.72678,0.72637,0.72641,0.72649,0.72651,hold,0.00038000000000002496,-0.03333000000000042
3940,2022-03-01 05:00:00,0.7264,0.72642,0.72567,0.7257,0.7264,0.7264,hold,-0.00032999999999996346,-0.03333000000000042
3941,2022-03-01 05:15:00,0.7257,0.72605,0.7255,0.72573,0.7257,0.7257,hold,-0.00029999999999998897,-0.03333000000000042
3942,2022-03-01 05:30:00,0.72575,0.72594,0.72469,0.7247,0.72575,0.72594,sell,-0.001,-0.03433000000000042
3943,2022-03-01 05:45:00,0.72469,0.72521,0.72468,0.72519,0.72469,0.72471,hold,0,-0.03433000000000042
3944,2022-03-01 06:00:00,0.72519,0.72593,0.72511,0.72593,0.72519,0.72519,hold,0,-0.03433000000000042
3945,2022-03-01 06:15:00,0.72592,0.72594,0.72563,0.72563,0.72592,0.72592,hold,0,-0.03433000000000042
3946,2022-03-01 06:30:00,0.72562,0.72581,0.7255,0.72581,0.72562,0.72563,hold,0,-0.03433000000000042
3947,2022-03-01 06:45:00,0.72581,0.72611,0.72578,0.72602,0.72581,0.72581,hold,0,-0.03433000000000042
3948,2022-03-01 07:00:00,0.72602,0.72622,0.72575,0.72586,0.72602,0.72602,buy,0,-0.03433000000000042
3949,2022-03-01 07:15:00,0.72586,0.72625,0.72578,0.72624,0.72586,0.72587,hold,0.00018000000000004696,-0.03433000000000042
3950,2022-03-01 07:30:00,0.72624,0.72637,0.7262,0.72631,0.72624,0.72626,hold,0.0002500000000000615,-0.03433000000000042
