time,open,high,low,close,bid,ask,signal,action,position,P/L,Total profit
2022-03-22 16:00:00+00:00,1.25822,1.25831,1.25753,1.25793,1.25822,1.25824,0.0,hold,-1.0,0.0012300000000000644,0.1637300000000006
2022-03-22 16:15:00+00:00,1.25792,1.25865,1.25783,1.25823,1.25792,1.25793,0.0,hold,-1.0,0.0015400000000000968,0.1637300000000006
2022-03-22 16:30:00+00:00,1.25824,1.25843,1.25765,1.2581,1.25824,1.25825,0.0,hold,-1.0,0.0012199999999999989,0.1637300000000006
2022-03-22 16:45:00+00:00,1.25811,1.25858,1.25781,1.2579,1.25811,1.25814,0.0,hold,-1.0,0.0013300000000000534,0.1637300000000006
2022-03-22 17:00:00+00:00,1.25789,1.25938,1.2578,1.25936,1.25789,1.25789,0.0,hold,-1.0,0.0015800000000001369,0.1637300000000006
2022-03-22 17:15:00+00:00,1.25934,1.2603,1.25934,1.26001,1.25934,1.25938,1.0,close short,0.0,-0.00010999999999985449,0.16362000000000074
2022-03-22 17:30:00+00:00,1.26,1.26015,1.25923,1.25943,1.26,1.26001,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 17:45:00+00:00,1.25943,1.25968,1.25884,1.25936,1.25943,1.25946,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 18:00:00+00:00,1.25938,1.26175,1.25938,1.26109,1.25938,1.25939,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 18:15:00+00:00,1.26111,1.26137,1.26093,1.2611,1.26111,1.26113,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 18:30:00+00:00,1.26111,1.26142,1.26099,1.26128,1.26111,1.26112,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 18:45:00+00:00,1.26128,1.2613,1.26004,1.26052,1.26128,1.26128,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 19:00:00+00:00,1.26052,1.26089,1.25953,1.25984,1.26052,1.26054,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 19:15:00+00:00,1.25979,1.26044,1.25954,1.26043,1.25979,1.2598,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 19:30:00+00:00,1.2604,1.26056,1.25981,1.26014,1.2604,1.26041,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 19:45:00+00:00,1.26013,1.26016,1.25954,1.25965,1.26013,1.26015,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 20:00:00+00:00,1.25964,1.25998,1.25896,1.25944,1.25964,1.25967,0.0,hold,0.0,0.0,0.16362000000000074
2022-03-22 20:15:00+00:00,1.25944,1.25947,1.258,1.25827,1.25944,1.25944,-1.0,short,-1.0,0.0,0.16362000000000074
2022-03-22 20:30:00+00:00,1.25827,1.25831,1.25786,1.25792,1.25827,1.25828,0.0,hold,-1.0,0.0011599999999998278,0.16362000000000074
2022-03-22 20:45:00+00:00,1.2579,1.25807,1.25745,1.25807,1.2579,1.25793,0.0,hold,-1.0,0.0015099999999999003,0.16362000000000074
2022-03-22 21:00:00+00:00,1.25804,1.2581,1.25761,1.25777,1.25804,1.25807,0.0,hold,-1.0,0.0013699999999998713,0.16362000000000074
2022-03-22 21:15:00+00:00,1.25778,1.25817,1.25719,1.25793,1.25778,1.25778,0.0,hold,-1.0,0.0016599999999999948,0.16362000000000074
2022-03-22 21:30:00+00:00,1.25794,1.25856,1.25776,1.25834,1.25794,1.25794,0.0,hold,-1.0,0.0014999999999998348,0.16362000000000074
2022-03-22 21:45:00+00:00,1.25833,1.25859,1.25822,1.2583,1.25833,1.25833,0.0,hold,-1.0,0.0011099999999999444,0.16362000000000074
2022-03-22 22:00:00+00:00,1.25831,1.25862,1.25769,1.25778,1.25831,1.25834,0.0,hold,-1.0,0.0010999999999998789,0.16362000000000074
2022-03-22 22:15:00+00:00,1.25778,1.25789,1.25744,1.25786,1.25778,1.25778,0.0,hold,-1.0,0.0016599999999999948,0.16362000000000074
2022-03-22 22:30:00+00:00,1.25786,1.25822,1.2578,1.25793,1.25786,1.25788,0.0,hold,-1.0,0.0015599999999997838,0.16362000000000074
2022-03-22 22:45:00+00:00,1.25793,1.25794,1.25673,1.25676,1.25793,1.25796,0.0,hold,-1.0,0.0014799999999999258,0.16362000000000074
2022-03-22 23:00:00+00:00,1.25677,1.25726,1.25672,1.25722,1.25677,1.25679,0.0,close short,0.0,0.002,0.16562000000000074
2022-03-22 23:15:00+00:00,1.25722,1.25764,1.25714,1.25759,1.25722,1.2573,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-22 23:30:00+00:00,1.25759,1.25762,1.25689,1.25699,1.25759,1.25765,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-22 23:45:00+00:00,1.25697,1.25697,1.25675,1.2568,1.25697,1.25702,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 00:00:00+00:00,1.25654,1.2573,1.25654,1.25688,1.25654,1.25708,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 00:15:00+00:00,1.2569,1.25704,1.25661,1.25699,1.2569,1.25738,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 00:30:00+00:00,1.25698,1.25709,1.25698,1.25704,1.25698,1.25743,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 00:45:00+00:00,1.25705,1.25716,1.25704,1.25711,1.25705,1.25748,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 01:00:00+00:00,1.25714,1.25714,1.25667,1.2567,1.25714,1.25747,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 01:15:00+00:00,1.25672,1.25674,1.25649,1.25653,1.25672,1.25677,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 01:30:00+00:00,1.2566,1.25681,1.25651,1.25659,1.2566,1.25667,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 01:45:00+00:00,1.25659,1.25692,1.25648,1.25653,1.25659,1.25661,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 02:00:00+00:00,1.25655,1.25705,1.25649,1.25699,1.25655,1.2566,0.0,hold,0.0,0.0,0.16562000000000074
2022-03-23 02:15:00+00:00,1.257,1.25713,1.25676,1.25713,1.257,1.25701,1.0,buy,1.0,0.0,0.16562000000000074
2022-03-23 02:30:00+00:00,1.25711,1.258,1.2571,1.258,1.25711,1.25717,0.0,hold,1.0,9.999999999998899e-05,0.16562000000000074
2022-03-23 02:45:00+00:00,1.25794,1.25868,1.25785,1.25832,1.25794,1.25795,0.0,hold,1.0,0.0009300000000000974,0.16562000000000074
2022-03-23 03:00:00+00:00,1.25834,1.25834,1.25727,1.25785,1.25834,1.25835,0.0,hold,1.0,0.0013300000000000534,0.16562000000000074
2022-03-23 03:15:00+00:00,1.2578,1.25809,1.25774,1.25801,1.2578,1.25785,0.0,hold,1.0,0.0007900000000000684,0.16562000000000074
2022-03-23 03:30:00+00:00,1.258,1.25842,1.25796,1.25826,1.258,1.25807,0.0,hold,1.0,0.0009900000000000464,0.16562000000000074
2022-03-23 03:45:00+00:00,1.2583,1.25855,1.258,1.25801,1.2583,1.25835,0.0,hold,1.0,0.0012900000000000134,0.16562000000000074
2022-03-23 04:00:00+00:00,1.25801,1.2581,1.25732,1.25765,1.25801,1.25807,0.0,hold,1.0,0.001000000000000112,0.16562000000000074
2022-03-23 04:15:00+00:00,1.25764,1.25802,1.2576,1.2579,1.25764,1.25766,0.0,hold,1.0,0.0006300000000001305,0.16562000000000074
2022-03-23 04:30:00+00:00,1.25789,1.25817,1.25786,1.25801,1.25789,1.25794,0.0,hold,1.0,0.0008799999999999919,0.16562000000000074
2022-03-23 04:45:00+00:00,1.258,1.25813,1.25742,1.25776,1.258,1.258,0.0,hold,1.0,0.0009900000000000464,0.16562000000000074
2022-03-23 05:00:00+00:00,1.25777,1.2578,1.2567,1.2571,1.25777,1.2578,-1.0,close long,0.0,0.000560000000000094,0.16618000000000083
2022-03-23 05:15:00+00:00,1.25711,1.25712,1.25667,1.25692,1.25711,1.25713,0.0,hold,0.0,0.0,0.16618000000000083
2022-03-23 05:30:00+00:00,1.25694,1.2571,1.25672,1.25672,1.25694,1.25697,0.0,hold,0.0,0.0,0.16618000000000083
2022-03-23 05:45:00+00:00,1.25672,1.25719,1.25653,1.2571,1.25672,1.25672,0.0,hold,0.0,0.0,0.16618000000000083
2022-03-23 06:00:00+00:00,1.25709,1.25727,1.25698,1.25712,1.25709,1.25714,0.0,hold,0.0,0.0,0.16618000000000083
2022-03-23 06:15:00+00:00,1.25712,1.25737,1.25698,1.25728,1.25712,1.25717,0.0,hold,0.0,0.0,0.16618000000000083
2022-03-23 06:30:00+00:00,1.25727,1.2576,1.25722,1.25759,1.25727,1.25732,0.0,hold,0.0,0.0,0.16618000000000083
2022-03-23 06:45:00+00:00,1.2576,1.25794,1.25758,1.25775,1.2576,1.25765,0.0,hold,0.0,0.0,0.16618000000000083
2022-03-23 07:00:00+00:00,1.25775,1.25808,1.2577,1.25806,1.25775,1.25778,1.0,buy,1.0,0.0,0.16618000000000083
2022-03-23 07:15:00+00:00,1.25806,1.25812,1.25792,1.25807,1.25806,1.25809,0.0,hold,1.0,0.000280000000000058,0.16618000000000083
2022-03-23 07:30:00+00:00,1.25807,1.25807,1.2579,1.25804,1.25807,1.25812,0.0,hold,1.0,0.0002900000000001235,0.16618000000000083
2022-03-23 07:45:00+00:00,1.25805,1.25832,1.25804,1.25821,1.25805,1.25809,0.0,hold,1.0,0.00026999999999999247,0.16618000000000083
2022-03-23 08:00:00+00:00,1.25821,1.25903,1.25821,1.2588,1.25821,1.25823,0.0,hold,1.0,0.0004300000000001525,0.16618000000000083
2022-03-23 08:15:00+00:00,1.25881,1.25894,1.25807,1.25811,1.25881,1.25882,0.0,hold,1.0,0.0010300000000000864,0.16618000000000083
2022-03-23 08:30:00+00:00,1.2581,1.25819,1.25724,1.25731,1.2581,1.25811,0.0,hold,1.0,0.000320000000000098,0.16618000000000083
2022-03-23 08:45:00+00:00,1.25728,1.25796,1.25719,1.25758,1.25728,1.25733,-1.0,close long,0.0,-0.0006999999999999449,0.16548000000000088
2022-03-23 09:00:00+00:00,1.25759,1.25818,1.25748,1.25788,1.25759,1.25762,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 09:15:00+00:00,1.2579,1.25803,1.25754,1.25767,1.2579,1.25794,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 09:30:00+00:00,1.25767,1.25804,1.25764,1.25783,1.25767,1.25772,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 09:45:00+00:00,1.25782,1.25789,1.25735,1.25772,1.25782,1.25784,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 10:00:00+00:00,1.25773,1.25818,1.25741,1.25808,1.25773,1.25778,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 10:15:00+00:00,1.25807,1.25815,1.25778,1.25787,1.25807,1.2581,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 10:30:00+00:00,1.25789,1.25821,1.25771,1.25781,1.25789,1.25793,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 10:45:00+00:00,1.25781,1.25798,1.25701,1.2573,1.25781,1.25786,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 11:00:00+00:00,1.25729,1.25791,1.25707,1.25789,1.25729,1.25733,0.0,hold,0.0,0.0,0.16548000000000088
2022-03-23 11:15:00+00:00,1.25789,1.25907,1.25786,1.25875,1.25789,1.25792,1.0,buy,1.0,0.0,0.16548000000000088
2022-03-23 11:30:00+00:00,1.25874,1.25894,1.25848,1.25872,1.25874,1.25877,0.0,hold,1.0,0.0008200000000000429,0.16548000000000088
2022-03-23 11:45:00+00:00,1.25871,1.25887,1.25857,1.25862,1.25871,1.25877,0.0,hold,1.0,0.0007900000000000684,0.16548000000000088
2022-03-23 12:00:00+00:00,1.25865,1.25893,1.25836,1.25842,1.25865,1.25866,0.0,hold,1.0,0.0007300000000001194,0.16548000000000088
2022-03-23 12:15:00+00:00,1.25843,1.25896,1.25838,1.25875,1.25843,1.25843,0.0,hold,1.0,0.0005100000000000104,0.16548000000000088
2022-03-23 12:30:00+00:00,1.25876,1.25899,1.2582,1.25868,1.25876,1.25878,0.0,hold,1.0,0.0008400000000001739,0.16548000000000088
2022-03-23 12:45:00+00:00,1.25869,1.2589,1.2584,1.25853,1.25869,1.2587,0.0,hold,1.0,0.0007700000000001594,0.16548000000000088
2022-03-23 13:00:00+00:00,1.25854,1.2588,1.25824,1.25849,1.25854,1.25856,0.0,hold,1.0,0.0006200000000000649,0.16548000000000088
2022-03-23 13:15:00+00:00,1.25848,1.25884,1.25826,1.25883,1.25848,1.25851,0.0,hold,1.0,0.000560000000000116,0.16548000000000088
2022-03-23 13:30:00+00:00,1.25884,1.25884,1.25831,1.2586,1.25884,1.25885,0.0,hold,1.0,0.0009200000000000319,0.16548000000000088
2022-03-23 13:45:00+00:00,1.2586,1.2588,1.25839,1.25839,1.2586,1.2586,0.0,hold,1.0,0.0006800000000000139,0.16548000000000088
2022-03-23 14:00:00+00:00,1.25839,1.25907,1.25822,1.25855,1.25839,1.2584,0.0,hold,1.0,0.00046999999999997044,0.16548000000000088
2022-03-23 14:15:00+00:00,1.25854,1.25945,1.25819,1.25933,1.25854,1.25857,0.0,hold,1.0,0.0006200000000000649,0.16548000000000088
2022-03-23 14:30:00+00:00,1.25933,1.26001,1.25894,1.25993,1.25933,1.25935,0.0,hold,1.0,0.0014100000000001334,0.16548000000000088
2022-03-23 14:45:00+00:00,1.25993,1.25999,1.25932,1.25936,1.25993,1.25996,0.0,close long,0.0,0.002,0.16748000000000088
2022-03-23 15:00:00+00:00,1.25934,1.26,1.25916,1.25987,1.25934,1.25934,0.0,hold,0.0,0.0,0.16748000000000088
2022-03-23 15:15:00+00:00,1.25987,1.26019,1.25904,1.26,1.25987,1.2599,0.0,hold,0.0,0.0,0.16748000000000088
2022-03-23 15:30:00+00:00,1.25999,1.26057,1.25946,1.25948,1.25999,1.26002,0.0,hold,0.0,0.0,0.16748000000000088
2022-03-23 15:45:00+00:00,1.25948,1.26051,1.25921,1.26015,1.25948,1.25948,0.0,hold,0.0,0.0,0.16748000000000088
2022-03-23 16:00:00+00:00,1.26016,1.26034,1.25963,1.25983,1.26016,1.26018,0.0,hold,0.0,0.0,0.16748000000000088
2022-03-23 16:15:00+00:00,1.25984,1.26014,1.25906,1.25927,1.25984,1.25989,0.0,hold,0.0,0.0,0.16748000000000088
2022-03-23 16:30:00+00:00,1.25922,1.25935,1.25817,1.2584,1.25922,1.25925,-1.0,short,-1.0,0.0,0.16748000000000088
2022-03-23 16:45:00+00:00,1.25838,1.25905,1.25814,1.25844,1.25838,1.25838,0.0,hold,-1.0,0.0008399999999999519,0.16748000000000088
2022-03-23 17:00:00+00:00,1.25843,1.25844,1.25678,1.25741,1.25843,1.25845,0.0,hold,-1.0,0.0007699999999999374,0.16748000000000088
2022-03-23 17:15:00+00:00,1.25741,1.25817,1.25707,1.25738,1.25741,1.25742,0.0,hold,-1.0,0.0018000000000000238,0.16748000000000088
2022-03-23 17:30:00+00:00,1.25739,1.25817,1.25678,1.25717,1.25739,1.25739,0.0,hold,-1.0,0.0018299999999999983,0.16748000000000088
2022-03-23 17:45:00+00:00,1.25718,1.25732,1.25523,1.25601,1.25718,1.25722,0.0,close short,0.0,0.002,0.16948000000000088
2022-03-23 18:00:00+00:00,1.25603,1.25609,1.25453,1.25464,1.25603,1.25603,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 18:15:00+00:00,1.25464,1.25529,1.25419,1.25474,1.25464,1.25465,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 18:30:00+00:00,1.25468,1.2558,1.25467,1.2555,1.25468,1.25468,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 18:45:00+00:00,1.25549,1.25659,1.25542,1.25551,1.25549,1.25551,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 19:00:00+00:00,1.25551,1.25654,1.2555,1.25624,1.25551,1.25552,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 19:15:00+00:00,1.25625,1.25645,1.25584,1.25629,1.25625,1.25626,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 19:30:00+00:00,1.25627,1.25631,1.25573,1.25605,1.25627,1.25629,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 19:45:00+00:00,1.25601,1.25608,1.25531,1.25566,1.25601,1.25604,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 20:00:00+00:00,1.2556,1.25605,1.25539,1.25601,1.2556,1.2556,0.0,hold,0.0,0.0,0.16948000000000088
2022-03-23 20:15:00+00:00,1.25602,1.25686,1.2559,1.2568,1.25602,1.25602,1.0,buy,1.0,0.0,0.16948000000000088
2022-03-23 20:30:00+00:00,1.2568,1.25693,1.25613,1.25623,1.2568,1.25683,0.0,hold,1.0,0.0007800000000000029,0.16948000000000088
2022-03-23 20:45:00+00:00,1.25625,1.25665,1.25624,1.25632,1.25625,1.25625,0.0,hold,1.0,0.0002300000000001745,0.16948000000000088
2022-03-23 21:00:00+00:00,1.25632,1.257,1.2563,1.25691,1.25632,1.25633,0.0,hold,1.0,0.000300000000000189,0.16948000000000088
2022-03-23 21:15:00+00:00,1.25693,1.25702,1.25652,1.25653,1.25693,1.25694,0.0,hold,1.0,0.0009100000000001884,0.16948000000000088
2022-03-23 21:30:00+00:00,1.25654,1.25693,1.25641,1.2567,1.25654,1.25655,0.0,hold,1.0,0.000520000000000076,0.16948000000000088
2022-03-23 21:45:00+00:00,1.25668,1.25668,1.25612,1.25638,1.25668,1.25669,0.0,hold,1.0,0.000660000000000105,0.16948000000000088
2022-03-23 22:00:00+00:00,1.25635,1.25674,1.25611,1.25667,1.25635,1.25635,0.0,hold,1.0,0.0003300000000001635,0.16948000000000088
2022-03-23 22:15:00+00:00,1.25668,1.25696,1.25618,1.25624,1.25668,1.25671,0.0,hold,1.0,0.000660000000000105,0.16948000000000088
2022-03-23 22:30:00+00:00,1.25626,1.25673,1.25625,1.25663,1.25626,1.25626,0.0,hold,1.0,0.00024000000000001798,0.16948000000000088
2022-03-23 22:45:00+00:00,1.25662,1.25684,1.25651,1.2566,1.25662,1.25664,0.0,hold,1.0,0.000600000000000156,0.16948000000000088
2022-03-23 23:00:00+00:00,1.25662,1.25685,1.25626,1.25636,1.25662,1.25665,0.0,hold,1.0,0.000600000000000156,0.16948000000000088
2022-03-23 23:15:00+00:00,1.25638,1.25638,1.25602,1.25629,1.25638,1.2564,0.0,hold,1.0,0.000360000000000138,0.16948000000000088
2022-03-23 23:30:00+00:00,1.25629,1.25667,1.25623,1.25634,1.25629,1.25632,0.0,hold,1.0,0.00026999999999999247,0.16948000000000088
2022-03-23 23:45:00+00:00,1.25633,1.2565,1.25612,1.25616,1.25633,1.25639,0.0,hold,1.0,0.00031000000000003247,0.16948000000000088
2022-03-24 00:00:00+00:00,1.25599,1.25609,1.25588,1.25601,1.25599,1.25659,-1.0,close long,0.0,-0.0002299999999999745,0.1692500000000009
2022-03-24 00:15:00+00:00,1.256,1.25622,1.25598,1.25621,1.256,1.2565,0.0,hold,0.0,0.0,0.1692500000000009
2022-03-24 01:00:00+00:00,1.25625,1.25639,1.25598,1.25626,1.25625,1.25721,0.0,hold,0.0,0.0,0.1692500000000009
2022-03-24 01:15:00+00:00,1.25626,1.25654,1.25623,1.25623,1.25626,1.2564,0.0,hold,0.0,0.0,0.1692500000000009
2022-03-24 01:30:00+00:00,1.25625,1.2568,1.25625,1.25677,1.25625,1.25634,0.0,hold,0.0,0.0,0.1692500000000009
2022-03-24 01:45:00+00:00,1.2568,1.25761,1.25672,1.25718,1.2568,1.2568,1.0,buy,1.0,0.0,0.1692500000000009
2022-03-24 02:00:00+00:00,1.25717,1.25723,1.25671,1.25709,1.25717,1.25727,0.0,hold,1.0,0.00036999999999998145,0.1692500000000009
2022-03-24 02:15:00+00:00,1.2571,1.2571,1.25629,1.2563,1.2571,1.25714,0.0,hold,1.0,0.000300000000000189,0.1692500000000009
2022-03-24 02:30:00+00:00,1.2563,1.25646,1.25617,1.25634,1.2563,1.25636,0.0,hold,1.0,-0.0004999999999999449,0.1692500000000009
2022-03-24 02:45:00+00:00,1.25631,1.25653,1.25594,1.25596,1.25631,1.25635,-1.0,close long,0.0,-0.0006899999999998794,0.16856000000000101
2022-03-24 03:00:00+00:00,1.25595,1.25621,1.25572,1.25572,1.25595,1.25603,0.0,hold,0.0,0.0,0.16856000000000101
2022-03-24 03:15:00+00:00,1.25572,1.25645,1.25556,1.25636,1.25572,1.25574,0.0,hold,0.0,0.0,0.16856000000000101
2022-03-24 03:30:00+00:00,1.25635,1.25678,1.2563,1.25632,1.25635,1.25641,0.0,hold,0.0,0.0,0.16856000000000101
2022-03-24 03:45:00+00:00,1.25631,1.25695,1.25623,1.2568,1.25631,1.25636,0.0,hold,0.0,0.0,0.16856000000000101
2022-03-24 04:00:00+00:00,1.25679,1.25725,1.25658,1.25723,1.25679,1.25685,1.0,buy,1.0,0.0,0.16856000000000101
2022-03-24 04:15:00+00:00,1.25723,1.2575,1.25691,1.25737,1.25723,1.25728,0.0,hold,1.0,0.00038000000000004697,0.16856000000000101
2022-03-24 04:30:00+00:00,1.25735,1.25742,1.2568,1.25695,1.25735,1.25739,0.0,hold,1.0,0.0004999999999999449,0.16856000000000101
2022-03-24 04:45:00+00:00,1.25698,1.25718,1.25689,1.25707,1.25698,1.257,0.0,hold,1.0,0.00012999999999996348,0.16856000000000101
2022-03-24 05:00:00+00:00,1.25705,1.25706,1.25651,1.25661,1.25705,1.25708,0.0,hold,1.0,0.00019999999999997797,0.16856000000000101
2022-03-24 05:15:00+00:00,1.25662,1.25671,1.25628,1.25652,1.25662,1.25665,0.0,hold,1.0,-0.00022999999999995246,0.16856000000000101
2022-03-24 05:30:00+00:00,1.25651,1.257,1.25637,1.25699,1.25651,1.25657,0.0,hold,1.0,-0.00034000000000000696,0.16856000000000101
2022-03-24 05:45:00+00:00,1.257,1.257,1.25657,1.25681,1.257,1.25704,0.0,hold,1.0,0.00014999999999987246,0.16856000000000101
2022-03-24 06:00:00+00:00,1.25681,1.25727,1.25644,1.25649,1.25681,1.25685,0.0,hold,1.0,-4.0000000000040004e-05,0.16856000000000101
2022-03-24 06:15:00+00:00,1.25648,1.25724,1.25648,1.25721,1.25648,1.25653,0.0,hold,1.0,-0.00036999999999998145,0.16856000000000101
2022-03-24 06:30:00+00:00,1.25719,1.2576,1.25691,1.2576,1.25719,1.25722,0.0,hold,1.0,0.00034000000000000696,0.16856000000000101
2022-03-24 06:45:00+00:00,1.25759,1.25785,1.25732,1.2578,1.25759,1.25762,0.0,hold,1.0,0.0007399999999999629,0.16856000000000101
2022-03-24 07:00:00+00:00,1.2578,1.25796,1.25758,1.25758,1.2578,1.25784,0.0,hold,1.0,0.0009500000000000064,0.16856000000000101
2022-03-24 07:15:00+00:00,1.25759,1.25842,1.25748,1.25831,1.25759,1.25762,0.0,hold,1.0,0.0007399999999999629,0.16856000000000101
2022-03-24 07:30:00+00:00,1.25831,1.25843,1.25799,1.25824,1.25831,1.25832,0.0,hold,1.0,0.0014600000000000168,0.16856000000000101
2022-03-24 07:45:00+00:00,1.25824,1.25827,1.25785,1.25791,1.25824,1.25826,0.0,hold,1.0,0.0013900000000000023,0.16856000000000101
2022-03-24 08:00:00+00:00,1.2579,1.25821,1.25775,1.25803,1.2579,1.25794,0.0,hold,1.0,0.0010499999999999954,0.16856000000000101
2022-03-24 08:15:00+00:00,1.25802,1.25815,1.25778,1.2579,1.25802,1.25805,0.0,hold,1.0,0.0011699999999998933,0.16856000000000101
2022-03-24 08:30:00+00:00,1.25791,1.25804,1.25745,1.25762,1.25791,1.25793,-1.0,close long,0.0,0.0008600000000000609,0.16942000000000107
2022-03-24 08:45:00+00:00,1.25761,1.2582,1.25743,1.25764,1.25761,1.25766,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 09:00:00+00:00,1.25764,1.25791,1.25742,1.25763,1.25764,1.25768,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 09:15:00+00:00,1.25762,1.25764,1.25726,1.25727,1.25762,1.25765,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 09:30:00+00:00,1.25727,1.25757,1.25725,1.25736,1.25727,1.25731,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 09:45:00+00:00,1.25735,1.25794,1.25723,1.25768,1.25735,1.25739,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 10:00:00+00:00,1.25768,1.25768,1.25708,1.2572,1.25768,1.25769,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 10:15:00+00:00,1.25719,1.25735,1.2569,1.25691,1.25719,1.25725,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 10:30:00+00:00,1.25691,1.25705,1.2567,1.25686,1.25691,1.25694,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 10:45:00+00:00,1.25689,1.2574,1.25684,1.25726,1.25689,1.25692,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 11:00:00+00:00,1.25726,1.25726,1.2559,1.25682,1.25726,1.25727,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 11:15:00+00:00,1.25678,1.25678,1.25639,1.25661,1.25678,1.25681,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 11:30:00+00:00,1.2566,1.2567,1.2563,1.25647,1.2566,1.25663,0.0,hold,0.0,0.0,0.16942000000000107
2022-03-24 11:45:00+00:00,1.25646,1.25735,1.25645,1.25732,1.25646,1.25649,1.0,buy,1.0,0.0,0.16942000000000107
2022-03-24 12:00:00+00:00,1.25728,1.25765,1.25699,1.25736,1.25728,1.25731,0.0,hold,1.0,0.0007899999999998464,0.16942000000000107
2022-03-24 12:15:00+00:00,1.25737,1.25858,1.25737,1.25844,1.25737,1.25742,0.0,hold,1.0,0.0008799999999999919,0.16942000000000107
2022-03-24 12:30:00+00:00,1.25844,1.25861,1.25793,1.25795,1.25844,1.25849,0.0,hold,1.0,0.0019499999999998963,0.16942000000000107
2022-03-24 12:45:00+00:00,1.25802,1.25817,1.25751,1.25779,1.25802,1.25805,0.0,hold,1.0,0.0015299999999998093,0.16942000000000107
2022-03-24 13:00:00+00:00,1.25781,1.2579,1.25742,1.25769,1.25781,1.25783,0.0,hold,1.0,0.0013199999999999878,0.16942000000000107
2022-03-24 13:15:00+00:00,1.25769,1.25774,1.25684,1.25688,1.25769,1.25773,0.0,hold,1.0,0.0011999999999998678,0.16942000000000107
2022-03-24 13:30:00+00:00,1.25687,1.25705,1.25669,1.2569,1.25687,1.25691,-1.0,close long,0.0,0.0001799999999998249,0.1696000000000009
2022-03-24 13:45:00+00:00,1.25689,1.25726,1.25659,1.25661,1.25689,1.25694,0.0,hold,0.0,0.0,0.1696000000000009
2022-03-24 14:00:00+00:00,1.25661,1.25665,1.25625,1.25644,1.25661,1.25664,0.0,hold,0.0,0.0,0.1696000000000009
2022-03-24 14:15:00+00:00,1.25644,1.25677,1.25643,1.25655,1.25644,1.25645,0.0,hold,0.0,0.0,0.1696000000000009
2022-03-24 14:30:00+00:00,1.25655,1.25699,1.25541,1.25581,1.25655,1.25657,0.0,hold,0.0,0.0,0.1696000000000009
2022-03-24 14:45:00+00:00,1.25581,1.2561,1.25534,1.25585,1.25581,1.25584,0.0,hold,0.0,0.0,0.1696000000000009
2022-03-24 15:00:00+00:00,1.25586,1.25598,1.2552,1.25582,1.25586,1.25588,0.0,hold,0.0,0.0,0.1696000000000009
2022-03-24 15:15:00+00:00,1.25584,1.25666,1.25583,1.25638,1.25584,1.25586,0.0,hold,0.0,0.0,0.1696000000000009
